position_id,wk_file,wk_rank,wr_file,wr_rank,bk_file,bk_rank,wk_square,wr_square,bk_square,fen,target_raw,target_depth,target_bucket,bk_edge_dist,bk_corner_dist,bk_center_dist,wk_bk_chebyshev,wr_bk_manhattan,wk_wr_chebyshev,wk_bk_euclidean,wr_bk_euclidean,wr_bk_aligned,wk_support_close,bk_on_edge,bk_in_corner
26920,3,1,2,8,5,7,c1,b8,e7,1R6/4k3/8/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,6,4,7,6.324555320336759,3.1622776601683795,0,0,0,0
26921,3,1,3,2,3,3,c1,c2,c3,8/8/8/8/8/2k5/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,2,1,1,2.0,1.0,1,1,0,0
26922,3,1,3,2,3,4,c1,c2,c4,8/8/8/8/2k5/8/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,3,2,1,3.0,2.0,1,0,0,0
26923,3,1,3,2,3,5,c1,c2,c5,8/8/8/2k5/8/8/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,4,3,1,4.0,3.0,1,0,0,0
26924,3,1,3,2,3,6,c1,c2,c6,8/8/2k5/8/8/8/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,5,4,1,5.0,4.0,1,0,0,0
26925,3,1,3,2,4,3,c1,c2,d3,8/8/8/8/8/3k4/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,2,2,1,2.23606797749979,1.4142135623730951,0,1,0,0
26926,3,1,3,2,4,4,c1,c2,d4,8/8/8/8/3k4/8/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,3,1,3.1622776601683795,2.23606797749979,0,0,0,0
26927,3,1,3,2,4,5,c1,c2,d5,8/8/8/3k4/8/8/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,4,1,4.123105625617661,3.1622776601683795,0,0,0,0
26928,3,1,3,2,4,6,c1,c2,d6,8/8/3k4/8/8/8/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,5,1,5.0990195135927845,4.123105625617661,0,0,0,0
26929,3,1,3,2,5,2,c1,c2,e2,8/8/8/8/8/8/2R1k3/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,2,2,1,2.23606797749979,2.0,1,1,0,0
26930,3,1,3,2,5,3,c1,c2,e3,8/8/8/8/8/4k3/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,2,3,1,2.8284271247461903,2.23606797749979,0,1,0,0
26931,3,1,3,2,5,4,c1,c2,e4,8/8/8/8/4k3/8/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,4,1,3.605551275463989,2.8284271247461903,0,0,0,0
26932,3,1,3,2,5,5,c1,c2,e5,8/8/8/4k3/8/8/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,5,1,4.47213595499958,3.605551275463989,0,0,0,0
26933,3,1,3,2,5,6,c1,c2,e6,8/8/4k3/8/8/8/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,6,1,5.385164807134504,4.47213595499958,0,0,0,0
26934,3,1,3,2,6,3,c1,c2,f3,8/8/8/8/8/5k2/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,3,4,1,3.605551275463989,3.1622776601683795,0,0,0,0
26935,3,1,3,2,6,4,c1,c2,f4,8/8/8/8/5k2/8/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,3,5,1,4.242640687119285,3.605551275463989,0,0,0,0
26936,3,1,3,2,6,5,c1,c2,f5,8/8/8/5k2/8/8/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,4,6,1,5.0,4.242640687119285,0,0,0,0
26937,3,1,3,2,6,6,c1,c2,f6,8/8/5k2/8/8/8/2R5/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,5,7,1,5.830951894845301,5.0,0,0,0,0
26938,3,1,3,4,3,6,c1,c4,c6,8/8/2k5/8/2R5/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,5,2,3,5.0,2.0,1,0,0,0
26939,3,1,3,4,4,6,c1,c4,d6,8/8/3k4/8/2R5/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,3,3,5.0990195135927845,2.23606797749979,0,0,0,0
26940,3,1,3,4,5,4,c1,c4,e4,8/8/8/8/2R1k3/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,2,3,3.605551275463989,2.0,1,0,0,0
26941,3,1,3,4,5,5,c1,c4,e5,8/8/8/4k3/2R5/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,3,3,4.47213595499958,2.23606797749979,0,0,0,0
26942,3,1,3,4,5,6,c1,c4,e6,8/8/4k3/8/2R5/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,4,3,5.385164807134504,2.8284271247461903,0,0,0,0
26943,3,1,3,6,3,3,c1,c6,c3,8/8/2R5/8/8/2k5/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,2,3,5,2.0,3.0,1,1,0,0
26944,3,1,3,6,3,4,c1,c6,c4,8/8/2R5/8/2k5/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,3,2,5,3.0,2.0,1,0,0,0
26945,3,1,3,6,4,3,c1,c6,d3,8/8/2R5/8/8/3k4/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,2,4,5,2.23606797749979,3.1622776601683795,0,1,0,0
26946,3,1,3,6,4,4,c1,c6,d4,8/8/2R5/8/3k4/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,3,5,3.1622776601683795,2.23606797749979,0,0,0,0
26947,3,1,3,6,5,2,c1,c6,e2,8/8/2R5/8/8/8/4k3/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,2,6,5,2.23606797749979,4.47213595499958,0,1,0,0
26948,3,1,3,6,5,3,c1,c6,e3,8/8/2R5/8/8/4k3/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,2,5,5,2.8284271247461903,3.605551275463989,0,1,0,0
26949,3,1,3,6,5,4,c1,c6,e4,8/8/2R5/8/4k3/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,4,5,3.605551275463989,2.8284271247461903,0,0,0,0
26950,3,1,3,6,5,5,c1,c6,e5,8/8/2R5/4k3/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,3,5,4.47213595499958,2.23606797749979,0,0,0,0
26951,3,1,3,6,5,6,c1,c6,e6,8/8/2R1k3/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,2,5,5.385164807134504,2.0,1,0,0,0
26952,3,1,3,6,6,3,c1,c6,f3,8/8/2R5/8/8/5k2/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,3,6,5,3.605551275463989,4.242640687119285,0,0,0,0
26953,3,1,3,6,6,4,c1,c6,f4,8/8/2R5/8/5k2/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,3,5,5,4.242640687119285,3.605551275463989,0,0,0,0
26954,3,1,3,6,6,5,c1,c6,f5,8/8/2R5/5k2/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,4,4,5,5.0,3.1622776601683795,0,0,0,0
26955,3,1,3,6,6,6,c1,c6,f6,8/8/2R2k2/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,5,3,5,5.830951894845301,3.0,1,0,0,0
26956,3,1,3,6,7,4,c1,c6,g4,8/8/2R5/8/6k1/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,4,6,5,5.0,4.47213595499958,0,0,0,0
26957,3,1,3,6,7,5,c1,c6,g5,8/8/2R5/6k1/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,4,5,5,5.656854249492381,4.123105625617661,0,0,0,0
26958,3,1,3,6,7,6,c1,c6,g6,8/8/2R3k1/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,2,2,5,4,5,6.4031242374328485,4.0,1,0,0,0
26959,3,1,3,6,8,4,c1,c6,h4,8/8/2R5/8/7k/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,0,3,3,5,7,5,5.830951894845301,5.385164807134504,0,0,1,0
26960,3,1,3,6,8,5,c1,c6,h5,8/8/2R5/7k/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,0,3,3,5,6,5,6.4031242374328485,5.0990195135927845,0,0,1,0
26961,3,1,3,6,8,6,c1,c6,h6,8/8/2R4k/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,0,2,3,5,5,5,7.0710678118654755,5.0,1,0,1,0
26962,3,1,3,7,3,3,c1,c7,c3,8/2R5/8/8/8/2k5/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,2,4,6,2.0,4.0,1,1,0,0
26963,3,1,3,7,3,4,c1,c7,c4,8/2R5/8/8/2k5/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,3,3,6,3.0,3.0,1,0,0,0
26964,3,1,3,7,3,5,c1,c7,c5,8/2R5/8/2k5/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,4,2,6,4.0,2.0,1,0,0,0
26965,3,1,3,7,4,3,c1,c7,d3,8/2R5/8/8/8/3k4/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,2,5,6,2.23606797749979,4.123105625617661,0,1,0,0
26966,3,1,3,7,4,4,c1,c7,d4,8/2R5/8/8/3k4/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,4,6,3.1622776601683795,3.1622776601683795,0,0,0,0
26967,3,1,3,7,4,5,c1,c7,d5,8/2R5/8/3k4/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,3,6,4.123105625617661,2.23606797749979,0,0,0,0
26968,3,1,3,7,5,2,c1,c7,e2,8/2R5/8/8/8/8/4k3/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,2,7,6,2.23606797749979,5.385164807134504,0,1,0,0
26969,3,1,3,7,5,3,c1,c7,e3,8/2R5/8/8/8/4k3/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,2,6,6,2.8284271247461903,4.47213595499958,0,1,0,0
26970,3,1,3,7,5,4,c1,c7,e4,8/2R5/8/8/4k3/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,5,6,3.605551275463989,3.605551275463989,0,0,0,0
26971,3,1,3,7,5,5,c1,c7,e5,8/2R5/8/4k3/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,4,6,4.47213595499958,2.8284271247461903,0,0,0,0
26972,3,1,3,7,5,6,c1,c7,e6,8/2R5/4k3/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,3,6,5.385164807134504,2.23606797749979,0,0,0,0
26973,3,1,3,7,5,7,c1,c7,e7,8/2R1k3/8/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,6,2,6,6.324555320336759,2.0,1,0,0,0
26974,3,1,3,7,6,3,c1,c7,f3,8/2R5/8/8/8/5k2/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,3,7,6,3.605551275463989,5.0,0,0,0,0
26975,3,1,3,7,6,4,c1,c7,f4,8/2R5/8/8/5k2/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,3,6,6,4.242640687119285,4.242640687119285,0,0,0,0
26976,3,1,3,7,6,5,c1,c7,f5,8/2R5/8/5k2/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,4,5,6,5.0,3.605551275463989,0,0,0,0
26977,3,1,3,7,6,6,c1,c7,f6,8/2R5/5k2/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,5,4,6,5.830951894845301,3.1622776601683795,0,0,0,0
26978,3,1,3,7,6,7,c1,c7,f7,8/2R2k2/8/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,2,2,6,3,6,6.708203932499369,3.0,1,0,0,0
26979,3,1,3,7,7,4,c1,c7,g4,8/2R5/8/8/6k1/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,4,7,6,5.0,5.0,0,0,0,0
26980,3,1,3,7,7,5,c1,c7,g5,8/2R5/8/6k1/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,4,6,6,5.656854249492381,4.47213595499958,0,0,0,0
26981,3,1,3,7,7,6,c1,c7,g6,8/2R5/6k1/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,2,2,5,5,6,6.4031242374328485,4.123105625617661,0,0,0,0
26982,3,1,3,7,7,7,c1,c7,g7,8/2R3k1/8/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,1,2,6,4,6,7.211102550927978,4.0,1,0,0,0
26983,3,1,3,7,8,5,c1,c7,h5,8/2R5/8/7k/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,0,3,3,5,7,6,6.4031242374328485,5.385164807134504,0,0,1,0
26984,3,1,3,7,8,6,c1,c7,h6,8/2R5/7k/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,0,2,3,5,6,6,7.0710678118654755,5.0990195135927845,0,0,1,0
26985,3,1,3,7,8,7,c1,c7,h7,8/2R4k/8/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,0,1,3,6,5,6,7.810249675906654,5.0,1,0,1,0
26986,3,1,3,8,3,4,c1,c8,c4,2R5/8/8/8/2k5/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,3,4,7,3.0,4.0,1,0,0,0
26987,3,1,3,8,3,5,c1,c8,c5,2R5/8/8/2k5/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,4,3,7,4.0,3.0,1,0,0,0
26988,3,1,3,8,3,6,c1,c8,c6,2R5/8/2k5/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,5,2,7,5.0,2.0,1,0,0,0
26989,3,1,3,8,4,4,c1,c8,d4,2R5/8/8/8/3k4/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,5,7,3.1622776601683795,4.123105625617661,0,0,0,0
26990,3,1,3,8,4,5,c1,c8,d5,2R5/8/8/3k4/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,4,7,4.123105625617661,3.1622776601683795,0,0,0,0
26991,3,1,3,8,4,6,c1,c8,d6,2R5/8/3k4/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,3,7,5.0990195135927845,2.23606797749979,0,0,0,0
26992,3,1,3,8,5,4,c1,c8,e4,2R5/8/8/8/4k3/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,6,7,3.605551275463989,4.47213595499958,0,0,0,0
26993,3,1,3,8,5,5,c1,c8,e5,2R5/8/8/4k3/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,5,7,4.47213595499958,3.605551275463989,0,0,0,0
26994,3,1,3,8,5,6,c1,c8,e6,2R5/8/4k3/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,4,7,5.385164807134504,2.8284271247461903,0,0,0,0
26995,3,1,3,8,5,7,c1,c8,e7,2R5/4k3/8/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,6,3,7,6.324555320336759,2.23606797749979,0,0,0,0
26996,3,1,3,8,5,8,c1,c8,e8,2R1k3/8/8/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,0,3,3,7,2,7,7.280109889280518,2.0,1,0,1,0
26997,3,1,3,8,6,4,c1,c8,f4,2R5/8/8/8/5k2/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,3,7,7,4.242640687119285,5.0,0,0,0,0
26998,3,1,3,8,6,5,c1,c8,f5,2R5/8/8/5k2/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,4,6,7,5.0,4.242640687119285,0,0,0,0
26999,3,1,3,8,6,6,c1,c8,f6,2R5/8/5k2/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,5,5,7,5.830951894845301,3.605551275463989,0,0,0,0
27000,3,1,3,8,6,7,c1,c8,f7,2R5/5k2/8/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,2,2,6,4,7,6.708203932499369,3.1622776601683795,0,0,0,0
27001,3,1,4,1,4,3,c1,d1,d3,8/8/8/8/8/3k4/8/2KR4 w - - 0 1,fifteen,15,win_10_plus,2,3,1,2,2,1,2.23606797749979,2.0,1,1,0,0
27002,3,1,4,1,4,4,c1,d1,d4,8/8/8/8/3k4/8/8/2KR4 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,3,1,3.1622776601683795,3.0,1,0,0,0
27003,3,1,4,1,4,5,c1,d1,d5,8/8/8/3k4/8/8/8/2KR4 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,4,1,4.123105625617661,4.0,1,0,0,0
27004,3,1,4,1,4,6,c1,d1,d6,8/8/3k4/8/8/8/8/2KR4 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,5,1,5.0990195135927845,5.0,1,0,0,0
27005,3,1,4,1,5,2,c1,d1,e2,8/8/8/8/8/8/4k3/2KR4 w - - 0 1,fifteen,15,win_10_plus,1,3,2,2,2,1,2.23606797749979,1.4142135623730951,0,1,0,0
27006,3,1,4,1,5,3,c1,d1,e3,8/8/8/8/8/4k3/8/2KR4 w - - 0 1,fifteen,15,win_10_plus,2,3,1,2,3,1,2.8284271247461903,2.23606797749979,0,1,0,0
27007,3,1,4,1,5,4,c1,d1,e4,8/8/8/8/4k3/8/8/2KR4 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,4,1,3.605551275463989,3.1622776601683795,0,0,0,0
27008,3,1,4,1,5,5,c1,d1,e5,8/8/8/4k3/8/8/8/2KR4 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,5,1,4.47213595499958,4.123105625617661,0,0,0,0
27009,3,1,4,1,5,6,c1,d1,e6,8/8/4k3/8/8/8/8/2KR4 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,6,1,5.385164807134504,5.0990195135927845,0,0,0,0
27010,3,1,4,1,6,2,c1,d1,f2,8/8/8/8/8/8/5k2/2KR4 w - - 0 1,fifteen,15,win_10_plus,1,2,2,3,3,1,3.1622776601683795,2.23606797749979,0,0,0,0
27011,3,1,4,1,6,3,c1,d1,f3,8/8/8/8/8/5k2/8/2KR4 w - - 0 1,fifteen,15,win_10_plus,2,2,1,3,4,1,3.605551275463989,2.8284271247461903,0,0,0,0
27012,3,1,4,1,6,4,c1,d1,f4,8/8/8/8/5k2/8/8/2KR4 w - - 0 1,fifteen,15,win_10_plus,2,3,1,3,5,1,4.242640687119285,3.605551275463989,0,0,0,0
27013,3,1,4,1,6,5,c1,d1,f5,8/8/8/5k2/8/8/8/2KR4 w - - 0 1,fifteen,15,win_10_plus,2,3,1,4,6,1,5.0,4.47213595499958,0,0,0,0
27014,3,1,4,1,6,6,c1,d1,f6,8/8/5k2/8/8/8/8/2KR4 w - - 0 1,fifteen,15,win_10_plus,2,2,1,5,7,1,5.830951894845301,5.385164807134504,0,0,0,0
27015,3,1,4,2,4,3,c1,d2,d3,8/8/8/8/8/3k4/3R4/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,2,1,1,2.23606797749979,1.0,1,1,0,0
27016,3,1,4,2,4,4,c1,d2,d4,8/8/8/8/3k4/8/3R4/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,2,1,3.1622776601683795,2.0,1,0,0,0
27017,3,1,4,2,4,5,c1,d2,d5,8/8/8/3k4/8/8/3R4/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,3,1,4.123105625617661,3.0,1,0,0,0
27018,3,1,4,2,4,6,c1,d2,d6,8/8/3k4/8/8/8/3R4/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,4,1,5.0990195135927845,4.0,1,0,0,0
27019,3,1,4,2,5,2,c1,d2,e2,8/8/8/8/8/8/3Rk3/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,2,1,1,2.23606797749979,1.0,1,1,0,0
27020,3,1,4,2,5,3,c1,d2,e3,8/8/8/8/8/4k3/3R4/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,2,2,1,2.8284271247461903,1.4142135623730951,0,1,0,0
27021,3,1,4,2,5,4,c1,d2,e4,8/8/8/8/4k3/8/3R4/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,3,1,3.605551275463989,2.23606797749979,0,0,0,0
27022,3,1,4,2,5,5,c1,d2,e5,8/8/8/4k3/8/8/3R4/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,4,1,4.47213595499958,3.1622776601683795,0,0,0,0
27023,3,1,4,2,5,6,c1,d2,e6,8/8/4k3/8/8/8/3R4/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,5,1,5.385164807134504,4.123105625617661,0,0,0,0
27024,3,1,4,2,6,2,c1,d2,f2,8/8/8/8/8/8/3R1k2/2K5 w - - 0 1,fifteen,15,win_10_plus,1,2,2,3,2,1,3.1622776601683795,2.0,1,0,0,0
27025,3,1,4,2,6,3,c1,d2,f3,8/8/8/8/8/5k2/3R4/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,3,3,1,3.605551275463989,2.23606797749979,0,0,0,0
27026,3,1,4,2,6,4,c1,d2,f4,8/8/8/8/5k2/8/3R4/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,3,4,1,4.242640687119285,2.8284271247461903,0,0,0,0
27027,3,1,4,2,6,5,c1,d2,f5,8/8/8/5k2/8/8/3R4/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,4,5,1,5.0,3.605551275463989,0,0,0,0
27028,3,1,4,2,6,6,c1,d2,f6,8/8/5k2/8/8/8/3R4/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,5,6,1,5.830951894845301,4.47213595499958,0,0,0,0
27029,3,1,4,4,4,6,c1,d4,d6,8/8/3k4/8/3R4/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,2,3,5.0990195135927845,2.0,1,0,0,0
27030,3,1,4,4,5,6,c1,d4,e6,8/8/4k3/8/3R4/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,5,3,3,5.385164807134504,2.23606797749979,0,0,0,0
27031,3,1,4,4,6,4,c1,d4,f4,8/8/8/8/3R1k2/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,3,2,3,4.242640687119285,2.0,1,0,0,0
27032,3,1,4,4,6,5,c1,d4,f5,8/8/8/5k2/3R4/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,4,3,3,5.0,2.23606797749979,0,0,0,0
27033,3,1,4,4,6,6,c1,d4,f6,8/8/5k2/8/3R4/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,5,4,3,5.830951894845301,2.8284271247461903,0,0,0,0
27034,3,1,4,6,4,3,c1,d6,d3,8/8/3R4/8/8/3k4/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,2,3,5,2.23606797749979,3.0,1,1,0,0
27035,3,1,4,6,4,4,c1,d6,d4,8/8/3R4/8/3k4/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,2,5,3.1622776601683795,2.0,1,0,0,0
27036,3,1,4,6,5,2,c1,d6,e2,8/8/3R4/8/8/8/4k3/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,2,5,5,2.23606797749979,4.123105625617661,0,1,0,0
27037,3,1,4,6,5,3,c1,d6,e3,8/8/3R4/8/8/4k3/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,2,4,5,2.8284271247461903,3.1622776601683795,0,1,0,0
27038,3,1,4,6,5,4,c1,d6,e4,8/8/3R4/8/4k3/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,3,5,3.605551275463989,2.23606797749979,0,0,0,0
27039,3,1,4,6,6,2,c1,d6,f2,8/8/3R4/8/8/8/5k2/2K5 w - - 0 1,fifteen,15,win_10_plus,1,2,2,3,6,5,3.1622776601683795,4.47213595499958,0,0,0,0
27040,3,1,4,6,6,3,c1,d6,f3,8/8/3R4/8/8/5k2/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,3,5,5,3.605551275463989,3.605551275463989,0,0,0,0
27041,3,1,4,6,6,4,c1,d6,f4,8/8/3R4/8/5k2/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,3,4,5,4.242640687119285,2.8284271247461903,0,0,0,0
27042,3,1,4,6,6,5,c1,d6,f5,8/8/3R4/5k2/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,4,3,5,5.0,2.23606797749979,0,0,0,0
27043,3,1,4,6,6,6,c1,d6,f6,8/8/3R1k2/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,2,1,5,2,5,5.830951894845301,2.0,1,0,0,0
27044,3,1,4,6,7,3,c1,d6,g3,8/8/3R4/8/8/6k1/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,2,2,4,6,5,4.47213595499958,4.242640687119285,0,0,0,0
27045,3,1,4,6,7,4,c1,d6,g4,8/8/3R4/8/6k1/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,4,5,5,5.0,3.605551275463989,0,0,0,0
27046,3,1,4,6,7,5,c1,d6,g5,8/8/3R4/6k1/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,4,4,5,5.656854249492381,3.1622776601683795,0,0,0,0
27047,3,1,4,6,7,6,c1,d6,g6,8/8/3R2k1/8/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,1,2,2,5,3,5,6.4031242374328485,3.0,1,0,0,0
27048,3,1,4,7,4,3,c1,d7,d3,8/3R4/8/8/8/3k4/8/2K5 w - - 0 1,fifteen,15,win_10_plus,2,3,1,2,4,6,2.23606797749979,4.0,1,1,0,0
27049,3,1,4,7,4,4,c1,d7,d4,8/3R4/8/8/3k4/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,3,6,3.1622776601683795,3.0,1,0,0,0
27050,3,1,4,7,4,5,c1,d7,d5,8/3R4/8/3k4/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,2,6,4.123105625617661,2.0,1,0,0,0
27051,3,1,4,7,5,2,c1,d7,e2,8/3R4/8/8/8/8/4k3/2K5 w - - 0 1,fifteen,15,win_10_plus,1,3,2,2,6,6,2.23606797749979,5.0990195135927845,0,1,0,0
27052,3,1,4,7,5,4,c1,d7,e4,8/3R4/8/8/4k3/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,3,4,6,3.605551275463989,3.1622776601683795,0,0,0,0
27053,3,1,4,7,5,5,c1,d7,e5,8/3R4/8/4k3/8/8/8/2K5 w - - 0 1,fifteen,15,win_10_plus,3,3,0,4,3,6,4.47213595499958,2.23606797749979,0,0,0,0
27054,3,1,4,7,6,2,c1,d7,f2,8/3R4/8/8/8/8/5k2/2K5 w - - 0 1,fifteen,15,win_10_plus,1,2,2,3,7,6,3.1622776601683795,5.385164807134504,0,0,0,0
